,funny,useful,review_id,text,business_id,stars,date,user_id,cool,datetime
5617325,0,0,gVMZVrkvw4KFck7zBZuhww,It has been a year since we were last at chili's because of prior experiences but I was really craving their nachos. We had a great experience this time! Are waitress was attentive the food was perfectly timed and all tasted great! No complaints at all.,DGae0qGBtoE19egWaLYR4A,5.0,2016-04-12 00:07:42,yB8Hgfikho8lJaYJo3RtRQ,0,2016-04-12 00:07:42
5620576,0,0,EKHNkqvi9deoqpLCH7ksKQ,Wow have been waiting 15 min for service.  Wow waited 30 minutes for our meal. Wow got overcharged for lunch fajitas by $5. Wow will not be back to this Chili's.,DGae0qGBtoE19egWaLYR4A,1.0,2016-04-12 19:43:37,vHna9Q9wYySJiRWwjneyJg,0,2016-04-12 19:43:37
5627554,0,0,guqOXWGmiR4Bl99fOpfjuQ,"Came in alone on a kid less night , to get away. Wanted a quiet dinner with a beer so I sat at the bar. Couples with kids were seating after I ordered on  both sides of me. Why is that allowed at a bar?  I've been turned away with a child at other restaurants for trying to sit at dining tables in those places. Steak ordered medium which says just pink came out red, blood all over the plate. Forks worn down wouldn't stab the food, and took a while to order even tho only couple other at the bar at the time. They were also missing 3 big tvs from the walls at the bar which was part of my reason for coming into the bar by myself. Bar tender said they didn't know what happened to them.",DGae0qGBtoE19egWaLYR4A,3.0,2017-02-20 00:20:21,p58KSqyRGFRJxTAorPxlkQ,0,2017-02-20 00:20:21
5633486,0,0,n3woZfUIRTGCaK_72GMAlA,It's all about taco Tuesday.  I love the taco and marg specials they run!  Well worth a trip to have some drinks and Mexican after work one Tuesday :),DGae0qGBtoE19egWaLYR4A,4.0,2017-02-20 04:56:46,QZtHp6yOvSVJRVTuJnbGOA,0,2017-02-20 04:56:46
5636526,0,0,dkbszlF4H0i4RXAGSvwJIQ,My husband and I were given bad service! First of all we weren't offered chips n salsa. We didn't order an appetizer just ordered dinner. I ordered the marqarita Tex mex bowl. I asked for no black beans!! We seemed to have to wait a while..not having chips n salsa at all! She brought part of my husband's fajitas n then disappeared. She came back n said my meal was made with the black beans. She said it was being remade. She came back a few minutes later with it. It was very good!! She didn't check on us. She came back once. Asked for a refill that was it. She just didn't seem to care. With a fake smile. The server behind us was very attentive n seemed to know how to do his job.  She didn't get a very nice tip.,DGae0qGBtoE19egWaLYR4A,1.0,2017-03-17 00:28:12,KeWgNUFqxfrLo_gkOt0VnA,0,2017-03-17 00:28:12
5646457,0,0,05CA-57Lng5oXlVjF2Ut6Q,Placed an order online and received a confirmation.  When I got there the girl behind the counter said it was only half done (note I arrived a few minutes past estimated pickup time).  She then proceeded to restate my order to me as it she was confirming it when In fact it was never entered into their system.  4 other families came and went with their orders while I sat there for 40 minutes. Mind you she said it was half done. Then the kicker.  They forgot one of the dinners. She counted out the containers which seemed right but someone in the kitchen put a side salad in a dinner container.,DGae0qGBtoE19egWaLYR4A,1.0,2017-01-30 15:44:20,83U4O6CR0dEKJDGkQpUMcA,0,2017-01-30 15:44:20
5646829,0,1,xC_kMMUjKW3SAJYUVxE5Fg,This was my first time at a Chili's restaurant.  The welcome was friendly and seated immediately.  Food order as well as drink order was taken and delivered with a smile and efficiently.  No problems with the order and food was hot and delicious.  For a chain restaurant the service and food and drinks were exceptional.  Although it was my first time here I would most definitely return.,DGae0qGBtoE19egWaLYR4A,4.0,2015-12-06 12:50:00,8ib44rbZyBmLEUvQnUzb0w,1,2015-12-06 12:50:00
5646985,0,1,WWvagCGr0uJTkOJ3K3yAhA,"Amanda was our waitress and she was fabulous.  We had a party of 7, the beverages were out quickly and the food quick to follow.  Waitress was friendly and fun.  Dining area was clean and restrooms clean.  Would definitely be return when in town for lunch.",DGae0qGBtoE19egWaLYR4A,4.0,2015-10-09 17:14:16,eFYTMS8q3oC1b5p9SBLeiQ,0,2015-10-09 17:14:16
5666457,0,0,gziIYat5EITRUQWhTq_ffg,"First, I give kudos to our server Nicole who was very friendly and prompt with service.  Chili's fits into the applebees/bennigans/etc mode.  There are nice specials late at night.  The food is good but not great but is best Mexican option in Pottstown.",DGae0qGBtoE19egWaLYR4A,4.0,2013-10-28 01:22:30,lrtGPAmDqCFnbfAKiB4NmA,0,2013-10-28 01:22:30
5667282,2,0,HPgJWd9aWvPJMyhJS3kLpg,"Thursday, 10/30/2014 at dinnertime.
No big crowd. No wait. Our party of two was seated at a booth.
The young ""adult"" couple behind me had a kid, about 4, literally holding the top our shared seat and was jumping up and down. I could feel his breath on my neck. Our shared seat heaved with every bounce. His parents didn't seem to mind. The waitress, instead of asking the parents to rein in their little sh*t, thought it was fun. Until he knocked over a cup full of ice. It went everywhere. Some parents suck. We had the two for $20 special with guacamole, salsa and (awesome) tortilla chips as the appetizer and we each had fajitas. One pork and one chicken. Both were very good. I would go back. They run a ""kids eat free"" special now and then; I'd rather go without food on those days.",DGae0qGBtoE19egWaLYR4A,3.0,2014-10-30 23:41:48,9Tjl8JIBdRljx2qoNVOkkA,0,2014-10-30 23:41:48
5672808,0,0,XybjfjS3R5zyHq0Mld7Bng,"They remodeled a while ago and changed up managers I believe. After all that, and changing their menu around, Chili's is once again a great place to eat and Applebees isn't even close. Granted, Chili's misses out a bit on appetizers but their redesigned chicken fingers and fajitas make it a thumbs up. The servers have improved as well. Give this place a try again and see what you think. Sunday--Happy Hour is all day so some great deals on appetizers.",DGae0qGBtoE19egWaLYR4A,4.0,2018-03-26 12:24:35,_Bo0kiJsH60y-R_3rORJxw,0,2018-03-26 12:24:35
5678241,0,1,yGoAu9jdoeAbhlqLaSUMWg,"Kids running around only half the handicap spots were cleared of snow waitress was fast and friendly 
4 very over cooked mini burgers ribs come on Wednesday not worth 18 and not a normal looking baby back also got the rice lucky is was s 1/4 cup and  that's stretching it. Come back not likely",DGae0qGBtoE19egWaLYR4A,3.0,2015-03-20 23:39:29,Su30y9DdCGZcJDBsWRjpdg,0,2015-03-20 23:39:29
5679704,0,0,nUFVv66xDTYuoyIR6fNk-g,My family loves chili's and this is the closest. We have been to it about 8 times since Jan. The food is great but the service is just bad. We were there today fathers day at 3 there were lots of staff and very few customers but yet couldn't get anyone to fill drinks. Wait staff and even the acting manager walked by all 4 of our cups empty and at the end of the table. This isn't the first time to have bad service here most times the service has been poor. Last time again it was slow and plenty of staff it took 35mins and me asking for help 3x before anyone came to the table! Foods great but u may have to get it out of the kitchen yourself.,DGae0qGBtoE19egWaLYR4A,2.0,2015-03-22 00:57:14,yB8Hgfikho8lJaYJo3RtRQ,0,2015-03-22 00:57:14
5681746,0,1,FCDpffdRi9hSXdOww7z_Mg,"I went into this particular Chili's on a Tuesday night. I am not a regular but have been there many times. Since I was dining alone, I took a seat at the bar. There were only 3 other patrons sitting at the bar and judging by their conversations, I'm thinking that they all worked at Chili's. The bartender (Alissa) was more interested in talking to her ""friends"" rather than seeing if I needed anything. Two of the three patrons were sitting together and were loud and boisterous. All I wanted was a quiet dinner. Won't go there again. Rude people",DGae0qGBtoE19egWaLYR4A,1.0,2015-03-11 01:35:52,7ksliLJLWYar0n7Sv4PyaQ,0,2015-03-11 01:35:52
5696242,1,0,F_qF675Rq41k2xsw4EDS0w,"Just sucks. Our server was overwhelmed with 6 tables all at once. He was also super slow. Appetizer never came then the runner delivered entrees to our table. I complained to runner & manager shows up, apologized & offered to buy us dessert. Took 15 minute to get check from server & when I did the app was still on the check.  He then asked me if I wanted it removed. Really?!? It's been a long time since we've gone there and it'll be a long time before I return.",DGae0qGBtoE19egWaLYR4A,2.0,2014-08-18 01:16:24,6ZlsJSOS4WvXrzobZ3iKnA,0,2014-08-18 01:16:24
5706418,0,0,DiZsaqhw3iBCCSaMTqcVhA,"Stopped by this past Saturday around 8pm. Parking lot seemed full but inside didn't seem that busy at all. We were seated at our table and had to wait 10+ minutes for anyone to take our drink order. Took another 15 minutes for the drinks to be delivered (water, pepsi, and ritatrio - the nonalcoholic beverages could have been served sooner but I guess our waitress didn't want to do her job). Appetizer finally arrived after we've been there for 45 minutes (didn't realize a half order of cheese fries took that long - no explanation given) and another 15+ minutes for our entrees. Meanwhile at surrounding tables, other patrons were being waited on, with the manager, I think his name was Tom, also assisting - our empty table was never acknowledged as he walked by several times. Despite the food being OK, the service was terrible. Casual dining should NEVER be 2 hours long...",DGae0qGBtoE19egWaLYR4A,1.0,2014-08-26 05:20:04,IQhc6NdF4D-4vhStKhTKVQ,0,2014-08-26 05:20:04
5707808,0,0,_IXNMTEaDzAl3Cq0k6_JYg,"Waitress was ignorant and horrible (Heather). I had bacon ranch quesadilla, beef the beef was steak umm. Had the nachos there was like 20 chips spread out flat with melted cheese. I'll never go back it's the 3rd back experience.",DGae0qGBtoE19egWaLYR4A,1.0,2018-05-13 01:55:54,QgvELukDz2hdEO5VPjCGpw,0,2018-05-13 01:55:54
5708786,0,0,2omo0cKK0IYBAL8E50gWQA,"Ended up going because we couldn't get into Sly Fox, and the youngest wanted to check it out.  Honestly, I hadn't been to a Chili's in about 15 years.  Menu has been totally overhauled from what I remember.  Draft selections were blah.  Got the Yuengling IPL, which was not good but I had never had it before, so I didn't know if I like it, or not.  Waitress said she was still training, and this was like her second night...she did fine.  Kids got the sliders, and a corn dog which they enjoyed until the corn dog broke off the flimsy stick after one bite and ended up on the floor.  Guacamole was actually decent.  The Chili Trip Burger that was on special was awful.  First, it was a burger, and fries that could've just been placed on a standard plate.  It came out on this long, silver tray thing with the burger smashed in the corner and all this chili, and cheese sauce oozing out through the sides of the tray.  I get over that part that I am scratching my head at, and eye up this unappetizing looking mess, and take a bite.  Not good.  Tastes like they were shaking salt on there, and the lid came off.  Two bites and done.  Fries were soggy, and not good either.  I already felt bad about the gal scratching the beer from the bill because she knew I wasn't digging it.  I didn't mention how bad the burger was after they cleaned off the table.  I passed on dessert.  Kids got Ice cream, which you can't mess up.  With tip, the damage was around $75.  I suppose I'm not sure how to feel about that.  Not exactly in a rush to get back.",DGae0qGBtoE19egWaLYR4A,2.0,2017-01-20 19:15:50,bJ-xXs5tixOU92RJiegC4g,0,2017-01-20 19:15:50
5709878,0,0,MTiY2uID8WUZsYCq9qK5zw,Went here for a Birthday dinner with my friends. The waiter was nice enough and friendly. But the food was gross.  I will never go here again.,DGae0qGBtoE19egWaLYR4A,1.0,2013-06-26 05:58:17,8nsnWR2Kna4Dvgc2caNOBA,0,2013-06-26 05:58:17
5720203,0,1,0thwKSFkZr-Ot50alTfXSQ,"Chili's is as Chili's does... 

If you are a Chili's fan you certainly won't be disappointed by the location in Pottstown.  This location is easy to get to, the food is always hot and fresh, the service is always reasonable and the people are super friendly.  They almost always have some kind of special going on and it is just an all around good place to grab a bite when you don't want to spend a lot of money but still want a good burger, fajita or plate of nachos!

Wifey and I frequent this location and have always been pleased.  At one point Chili's was running a special -- if you check in at a Chili's in Foursquare you get a free chips and salsa.  I did so and asked my server... she had no idea what I was talking about.  But within minutes, she found out and credited us the cost -- easy as pie!",DGae0qGBtoE19egWaLYR4A,4.0,2011-02-23 18:12:12,rohwiags-kVO_IgYK1sIfw,0,2011-02-23 18:12:12
5729451,0,0,Fj8-E7F3MB26kledr4yXyg,Terrible service.  Terrible food.  This place is a joke.  New owners took over and  it is being run  to the ground.  No one knows what they are doing nor do they care.  Prime example is: they will not give you easy ice on your ice coffee.  They tell you they are unable and make a big deal about it.  Don't waste your time or money here.,cLTASgist2XiaBy6mnjubQ,1.0,2016-09-02 12:04:01,P4hEFcpwD8JjomY5KN7K-Q,0,2016-09-02 12:04:01
5733998,0,0,vs9rYBcbKGlNOTeZ4b18Ag,I always like Chili's food and bar service.  Pottstown has limited places to enjoy the game while drinking a $1 pint after 9PM...this place is wonderful!  They change the channels to your game and will turn up the volume if requested.  Bar staff was super awesome!  Really enjoy the this location.,DGae0qGBtoE19egWaLYR4A,4.0,2015-10-11 17:03:50,bWNSD-Is5RTKTMX9SQrY3A,0,2015-10-11 17:03:50
5742294,0,1,hgxxE8WuIkGmUvZXFis30Q,"The service was unmatched. The place wasn't crowded and we all know Chili's, it was a great time. I would like to say that Jandi knew what she was doing at the bar, thoroughly experienced. I had a minor complaint and Tom the manager was able to satisfy our experience with no worries. I would recommend the place to everyone.",DGae0qGBtoE19egWaLYR4A,4.0,2014-08-18 21:33:43,nf6An-WvvQPkgBY5j7hvLA,0,2014-08-18 21:33:43
5743629,0,1,hch9514bvarx2FAuK6bDSA,"this review is of the Chilis at 220 Upland Square  Stowe, Pa 19464

We went to enjoy a rare evening out on Valentines day. 


Our Waitress came over to us a total of three times the entire meal we were offered no refills. 


Our appetizer and main came out together after a 25-minute wait. once at the table, it was an additional 20 minutes to get my order corrected. (we had finished everything by then) this was done by the servers not the waitress the waitress did bring the final part of my order when it was done and was gone in a flash before i could say anything. 

no one checks with us to see if our food was prepared correctly. Half my order was missing.

after an additional 20 minutes waiting for our check i had an adjacent waitress go and find our waitress who then handed us a check and then walked away to the back again   Furious i just paid the check and left. 

I will be honest this was just about the worse service, I have ever experience. my wife refused to allow me to confront the staff at the time as i was just too darn mad to have anything constructive come of it.  

I would be very hard pressed to every return to this location again which is a shame because we enjoy Chilis.",DGae0qGBtoE19egWaLYR4A,1.0,2017-02-26 22:35:40,1OehPJ4IH5xCYG_J91u83w,0,2017-02-26 22:35:40
5809429,0,1,mgS0aUY-vWYRDABDRLKfnQ,"I used to love Chili's - the fajitas were always sizzling hot and fresh. The past few times we had gone - the food was not great and the service was slow. It seems like they change up the salsa every month, so nothing is the same. Rice is the same way - it changes per month - you never know what you are going to get.

It seems like drinks have also gotten weaker - but the prices keep creeping up. The servers seem to be thrown around in various jobs, which then affect the way they keep up with actually serving the customers. Not sure what is going on - I think they need a better management style.",DGae0qGBtoE19egWaLYR4A,2.0,2017-05-10 12:22:23,T3ryEwxhj1UgAuBzWOEAgA,0,2017-05-10 12:22:23
5825212,5,0,P9TeTdd4J4eevk0n_eEH4Q,"Two weeks ago, on a Sunday....We went out for a late lunch with my husband and two kids. This was our first time at this location. We had more than we expected.....We received our meals. As we started eating our meals, My husband started to gag because there was a band aid in his meal. The manager apologized and gave us our meal that day for free. REALLY DO YOU THINK WE WANT TO EAT AFTER WE FOUND A BAND AID IN MY HUSBANDS MEAL.",DGae0qGBtoE19egWaLYR4A,1.0,2011-08-19 13:42:09,ei4weDS3le-j_omwfJyqMQ,0,2011-08-19 13:42:09
5850887,0,1,fLNtja1mP72sGwvx_zZGfQ,"I thought I would give it another try after many years because they started offering table side guacamole.  Table side guacamole was good, but the chips were terrible.  The chips were loaded with table salt and very thin.  Chip broke with every dip.  Things sounded good on the menu, but tasted blah and boring.  I know it is a chain, but the food could have been better.  Cinnamon lava dessert was good.  Service was okay, but a little slow.  Probably will not be going back anytime soon.  Nothing memorable nor special.",DGae0qGBtoE19egWaLYR4A,2.0,2014-12-08 04:54:38,QHMGhsmBPMeudwY_DAVxyw,0,2014-12-08 04:54:38
5862445,1,2,XqS0swwGavf7752QuFQ_RQ,"All I can say is that you are better off eating TV dinners at home! No exaggeration! Food was barely edible, steak was over-cooked and tiny, vegetables were obviously microwaved, and the beer wasn't exactly fresh either. The only reason I'm giving it two stars is that the wait service was excellent. Very accommodating waitress. Hostess was kind of rude however. Don't waste your money!",DGae0qGBtoE19egWaLYR4A,2.0,2013-06-21 15:35:05,pIcg75KHw9RvT12KbW5LYQ,0,2013-06-21 15:35:05
5865323,0,0,unfuLq3Br3rf0uG_GacRHQ,"We were greeted by the hostess and I asked if we could have a booth. She said ""Well, I really don't have any open."" So we were seated at a table (no big deal). Upon looking around there were plenty of booths open in our area. It took a few minutes for our server to come to the table and take our drink order. The drinks arrived from the bar approximately 20 minutes later. Service was very slow and the restaurant was by no means busy. The food was very good like usual, except for the non-melted, chunky cheese that came with our pretzel appetizer. Drink refills took even longer than the first round.",DGae0qGBtoE19egWaLYR4A,3.0,2014-12-16 22:11:54,6e99cRgB7hz61H-l_gf5UQ,0,2014-12-16 22:11:54
5878359,0,0,gCXfkvgKGJ8Aon4eSdCY-w,"This is the Phoenixville, Nutt Road location and they have been shut down!  No real surprise!",cLTASgist2XiaBy6mnjubQ,1.0,2018-12-11 12:42:28,Urmt2ZKMMMyT4O5W1vLHAg,0,2018-12-11 12:42:28
5884578,0,0,Bu5X-KOpaDiQsjlh-ZpsMg,"I ordered a steak medium. It came out well done. They took it back, then brought my sides back out so they wouldn't get cold. So now I ate my sides, I guess I will just eat the steak by itself. So unorganized. I think we will be trying Applebee's across 100 the next time. The service is terrible.",DGae0qGBtoE19egWaLYR4A,1.0,2016-12-11 01:37:06,ViDON47uRgRZgNV3gerW9Q,0,2016-12-11 01:37:06
5889787,0,0,kGd7V49VrdydemkXSpG2dQ,"I'd give it 3 1/2 stars. Ate there today. Our first time ever at a Chili's. I gave them kudos right off the bat because our soda and iced tea did not come with a straw already in the drink. (I've been trying to make it a habit of refusing straws at restaurants because they are an environmental nightmare.) I was in the mood for a beer. Their selection was the usual cheap crappy fare, but the menu said ask about their craft brew menu. Our waitress apologized because she said, well, they don't really have one. They only had a Sam Adams on that ""craft beer menu."" She was great; attentive and very pleasant. We got the endless tortilla chips and salsa. They were pretty good. The salsa had just enough kick and the homemade chips were light and crispy. My bf had the ribs. He gave them a thumbs up. I had a buffalo chicken sandwich. My only complaint for our whole meal was the lettuce that came on my sandwich. I absolutely hate when restaurants serve brown lettuce and also use mostly the white core part-yuck! Woulda given a solid 4 stars as far as it being a decent chain restaurant, if not for that sad iceberg lettuce. I try not to eat at many chains but we were hungry and driving thru on Rt. 100, so we stopped there.",DGae0qGBtoE19egWaLYR4A,3.0,2018-03-11 02:42:05,y0kd3YIbPRraxi_5Ds-FNA,0,2018-03-11 02:42:05
5890394,0,0,tvfBNqN6Do7DqdeAh4Pugg,"I have never had a bad meal here.  They train their staff properly and the kitchen puts out some pretty decent meals.

Check out ""Fajita Mondays"".  Besides deals on the fajitas, they offer drink discounts, too.",DGae0qGBtoE19egWaLYR4A,4.0,2010-09-18 01:27:05,yGk-sj4y2lh05muKZjC3Fg,0,2010-09-18 01:27:05
5903707,0,0,8cxKpq_ylHKMN1rVp9mdhg,"We dined here about a week ago. I had the fajitas which were absolutely wonderful! My husband had steak which was very tender but so salty that he could barely eat it. I told him to send it back but he refused. When the server came to ask how everything was,  I told her about my husband's steak. She offered to bring him another one but he declined. Unfortunately, I may never get him to go there again and I really liked it!",DGae0qGBtoE19egWaLYR4A,3.0,2018-02-21 21:08:36,nCTYOhB-HEyF_WQtTtdpHw,0,2018-02-21 21:08:36
5905518,0,0,ESFET_v0A7ib-UT6UCwIhw,"We have had nothing but great experiences with this Chili's location in the past, and we were excited to go out to dinner tonight and use a gift card we had recently received to celebrate. Unfortunately, we did not have a good experience. We got seating immediately, and our order was taken within a few minutes, but it took almost an hour to get our food. Once we received it, the fajitas were not sizzling, they were lukewarm, to the point where you could touch the plate. The onions and peppers were raw and the bean soup was ice cold. We requested to speak with the manager, who informed us that this is the new recipe for the fajitas, and in the future we should order them well done, that way the veggies will be fully cooked. She mentioned that she would adjust our bill for the inconvenience, however, both fajitas were still charged, and the pasta that was received was comped. Needless to say, this was not a good experience, and we will think twice before coming here again. Is there a way to rate only half a star?",DGae0qGBtoE19egWaLYR4A,1.0,2018-02-04 00:07:50,3dxdo2gaNA9U6uQrkSzcDA,0,2018-02-04 00:07:50
5906029,0,0,At8UAqsnUwZFSjfcsLC_3g,"We visited the Stowe, PA location on 12/28/14 at about 5:00 pm.  We ordered and while we were waiting for the chips and guacamole, we unwrapped my utensils and they were awful!!!  Dried crusty food particles, heavy water spots, crud.  I asked my wife to check her utensils and hers were even worse.  This was the third visit in a row that the utensils were unacceptable.  The first two times, I spoke to the manager on duty and he apologized and brought back cleaner utensils.  Our server told us during our previous visit that they hire kids on school break and they are not very careful.   I saw the same manager that I complained to previously and I even left a complaint on the kiosk machine at our table.  Nothing ever changes.  We've also noticed that the restrooms don't have hot water most of the time.   I don't know whether they shut down the hot water supply to save money or what but one wonders if they use hot water to clean in the kitchen.   Most times the hostesses seem annoyed to greet and seat customer and rarely do we get a ""thanks for coming in"".  I cancelled our order and we left.  I will not be back. This location has severe customer service and quality problems.",DGae0qGBtoE19egWaLYR4A,1.0,2015-01-03 00:18:01,muXx2UakVnxnedjRzAnQng,0,2015-01-03 00:18:01
5925009,0,0,JFAXrzTdPybOhyD0MQNNhg,"I am surprised by the bad reviews. At this location, I have been receiving excellent service for months.  I am sure the drive up gets congested.  They have little space.  It may be that customers do not know how good they have it.  In Phoenixville, long waits, not what you ordered, and they hope you drive away with whatever they gave you.",cLTASgist2XiaBy6mnjubQ,4.0,2018-10-27 09:28:17,Urmt2ZKMMMyT4O5W1vLHAg,0,2018-10-27 09:28:17
5929414,0,0,Rz7sZcLAMNwfrXub3aHB0w,"This is by far the worst place to eat in the Pottstown area anymore. My wife and I went in at 2:30pm on Saturday the 17th of November. When the waiter came to the table I asked if they could turn the heat up because it was freezing inside. Others must have felt the same since not one customer had their jacket off. We had one guy come up and ask for our drink order, then walked away. Nothing unusual. Then another waiter claiming to be taking over for the previous waiter took our drink order again. Then the original waiter shows up with our drinks. Obviously no communication. Then we proceed to order the 2 for 10. We both got soup and an entree. The soup came out and was good. After 2 spoons of soup, our entree's showed up. Talk about fast service. By the time I finished my soup, my entree was stone cold. Where was the waiter to fix this issue??? He NEVER came back to our table. Luckily I had napkins in my pocket from my wawa trip in the morning, or I would have never been able to wipe my face or hands. This is the third time in a row that I had a terrible experience at this place. They have lost a customer for good. If you love eating in the cold, with cold food then this is the place for you. If you would like great HOT Mexican food, I suggest you head to Los Aztecas in the Walmart shopping center.",DGae0qGBtoE19egWaLYR4A,1.0,2018-11-17 20:50:15,GJKfzPlU4PsL_GYO-j7XIA,0,2018-11-17 20:50:15
5933435,0,0,mPxNx1IPFZzlW76hQwiOSw,"After calling briefly being placed on hold, then being told they do have a Happy Hour from 5-7, we arrived to the bar at around 6:45pm  with only 3 patrons on a Thursday night. After waiting for about 6 mins. we were finally greeted. I asked if there are any happy hour or beer specials, and received the simple reply: ""No"". We ordered $5.25 draft beer, and reviewed the menu. After about 10 mins., she finally asked if we would like to order...NO. Very disappointed in the service at a place the employees are supposed to make you feel welcomed.",DGae0qGBtoE19egWaLYR4A,1.0,2017-10-06 16:25:53,LTI4dwS2cCjeLJxIkL3Ggg,0,2017-10-06 16:25:53
5944702,0,0,fPfOayOc3BwQQGYlxzxuTg,"My daughter and I were there last night for dinner.  It was taco Tuesday. $2 tacos.  We got the Loaded white queso dip which was good but the chips were greasy and to thin to handle the dip.  

My daughter than got the chipotle chicken tacos.  She was feeling full and gave one to me.  When I first bit in it was very tasty but the second bite I came up with chicken skin that appeared to have been boiled.  I mentioned it to the server and she didn't do anything.  Needless to say we didn't eat anymore of the meal and immediately paid our check.

We drove home (about 10 minutes) and as soon as I got inside I immediately went to the bathroom and preceded to vomit everything that was in my stomach.  I could not control it.  Needless to say we will never return.

Since the restaurant was remodeled the staff has turned over and the food is horrible.  The staff is also not very good and the appearance of the restaurant makes you  feel like you are almost in a food court.  It's such a shame.  We use to enjoy going there as a family.",DGae0qGBtoE19egWaLYR4A,1.0,2017-04-05 14:41:31,wncrPegksc3LyffCz8ZByw,0,2017-04-05 14:41:31
5950089,0,0,BHWtsay1IJBjy0funtooGA,"One star, only because the food was good, the SECOND time they brought it out. Super SLOW...was there on a Tuesday night, took over 15 minutes to get someone to take our drink order, waited another 20 minutes for an appetizer. When the meal finally came out, the cheese was cold on a warm burger. When we asked the waiter to melt the cheese he actually asked us HOW we would like him to do that....is melting cheese that difficult?!? Not a cheap place to eat and normally don't have this much of a wait. Never quick but I mean this was a TUESDAY night. The Manager saw the plate brought out for a second time and never made his way out to us to even ask what happened. Won't go back to this Chili's EVER again.",DGae0qGBtoE19egWaLYR4A,1.0,2014-11-26 14:33:40,SjkGbvZAYIKqbiWjZ1ecSQ,0,2014-11-26 14:33:40
6000018,0,1,G0nPgQZNkE7t8TnW__noGA,"Stopped in here for dinner after catching a movie at the nearby AMC. Walked right in and got seated on a Saturday around 5pm. We started with the bottomless chips and salsa. The chips were way too salty for my liking! I went with the Mango-Chile Chicken off of their Guiltless menu. Menu said it came with Mexican rice and steamed broccoli but mine came with black beans instead of the broccoli. It was a small piece of chicken and luke warm at best. Taste wise, it wasn't bad and had a little kick to it but I felt like it should have been hotter. The burgers that the rest of my family had was fine. Service was very good throughout the meal. They had the Kiosk machines at the tables, which presumably would let your order, pay your check, and play games at the table, but ours wasn't working.",DGae0qGBtoE19egWaLYR4A,3.0,2019-04-28 22:09:49,REFGsoLynoBWxdTEJeXYfw,0,2019-04-28 22:09:49
6003740,0,0,5-aJMXR5zDc_rdjCTL6j-A,This place is so slow every time I go. Today we walked out without being waited on. After we were seated we sat there for 15 minutes and no one waited on us. It was also a slow time of the day so it's not like they were busy.,DGae0qGBtoE19egWaLYR4A,1.0,2017-02-11 21:52:28,W_sKyg5ogSEjeWKdaoLPhQ,0,2017-02-11 21:52:28
6017357,0,0,ijZ1EFNRspjByKus7DhhTg,Not sure why the majority of reviews are negative since I've never had an issue coming here over the years. Most recently got the 2 for $22 deal. Both half rack of ribs entrees were excellent with the House BBQ sauce. Meat fell right off the bones and fries were fresh from the fryer. Server was friendly and responsive when we asked for a refill on our drinks as well as chips and salsa appetizer. One time I did come for late night half-price apps and service was pretty slow but nothing that would keep me from coming again. The Ziosk machines are awesome so we could pay and tip right at the table.,DGae0qGBtoE19egWaLYR4A,4.0,2017-07-28 01:00:05,nMHZGLvJ23_KiTf32yu91w,0,2017-07-28 01:00:05
6029268,0,0,CkrkIOlz6fEUCeJBzJHSUA,"Oh god I wish I could give them 0 stars. I just got up and left with my family. First we sat at the bar, no one was at the bar there was only 2 other people at the bar. So we asked if we could sit at a booth and no one even looked at us.",DGae0qGBtoE19egWaLYR4A,1.0,2019-06-15 02:52:03,FOAtF0mjihnBzeUD0b9XVg,0,2019-06-15 02:52:03
6042999,0,0,B_yETs9PL2HyWkhzZLTdVA,Awesome service awesome food. Good times happen here. Love Relaxing with a nice beverage on the weekends,DGae0qGBtoE19egWaLYR4A,5.0,2017-07-28 17:01:38,Tk9d-HeHn5vnHLvbBTCyxA,0,2017-07-28 17:01:38
6047561,0,0,oeMEwtF-vNZ2bjI_LnLYzA,We had the 2 for 22.00. It was delicious.  The service was awesome. We both had the mango chicken. Very tastey.,DGae0qGBtoE19egWaLYR4A,5.0,2017-03-24 00:14:38,ViDON47uRgRZgNV3gerW9Q,0,2017-03-24 00:14:38
6061598,0,0,7y7ZM9h8YVzyc-RrCPgb_A,"Waited 30 minutes for an order that was placed in advance online.  My first sign of trouble was the parking area near the To-Go door had many cars and most were running.  Several other patrons had been waiting as long as I.  

One of our orders was missing the main ingredient-chicken. Since the order was covered in cheese, we didn't notice until we were home.  


If I could give a rating lower than 1, I would.  The entire kitchen area was a disorganized mess that could be observed from the pickup area. 

Management was nowhere to be seen.",DGae0qGBtoE19egWaLYR4A,1.0,2018-10-15 00:07:12,rpmOe5AEZBOa4DTU2L8g3A,1,2018-10-15 00:07:12
6067051,0,0,ii0eeZ9p9a6CepCGIl58ng,"Went to Chili's three times in the last three months. I don't know why I went back, the food is good but the staff and service suck.
The first time we waited to be seated, no one attended to us for 15 minutes, 6 or 7 staff members walked past us without making eye contact. I left in a huff and went across the street to Applebys.
The second trip was OK the service was OK
The last trip was last evening, There was a lot of discussing where to seat us in a half empty restaurant. When we were seated we were again ignored by the staff that would not acknowledge our presence.  
I had to interrupt a conversation by several staff members to ask for a server to take our order. A server was made to appear and apologized for the delay.
Before my meal was done I requested a second drink, the server said right away and disappeared to chat with two other staff who were doing nothing.
It took 10 minutes for my drink to appear as I was finishing my last bite.
I won't",DGae0qGBtoE19egWaLYR4A,1.0,2019-06-24 00:27:52,CEJQL9JHLwr_j-YhUi3O5g,0,2019-06-24 00:27:52
